#filename inlinks outlinks
./lib/libc/obj-ack/isprint.o 1 0
./kernel/io_inl.o 1 0
./lib/libc/obj-ack/_time.o 1 1
./lib/libc/obj-ack/fgets.o 1 1
./servers/vfs/dmap.o 8 21
./commands/make/make_malloc.o 4 10
./commands/pax/cache.o 9 14
./commands/elle/eesrch.o 8 40
./lib/libend/obj-ack/edata.o 1 0
./commands/pax/file_subs.o 17 35
./servers/vfs/table.o 26 51
./commands/pkg_install/lib/var.o 4 22
./lib/libhgfs/obj-ack/path.o 2 2
./lib/libsys/obj-ack/sys_clear.o 1 1
./servers/mfs/time.o 1 5
./lib/libarchive/obj-ack/archive_entry_copy_stat.o 1 11
./lib/libc/obj-ack/_readlink.o 1 2
./lib/libc/obj-ack/creat.o 1 1
./lib/libc/obj-ack/_access.o 1 2
./lib/libz/obj-ack/gzwrite.o 7 16
./commands/talk/net.o 17 15
./commands/zic/scheck.o 1 4
./kernel/clock.o 11 16
./lib/libc/obj-ack/strtod.o 1 3
./servers/hgfs/name.o 2 7
./lib/libc/obj-ack/get_bp.o 1 0
./commands/devsize/devsize.o 2 9
./lib/libc/obj-ack/_ptrace.o 1 2
./commands/fdisk/fdisk.o 36 23
./commands/ash/mystring.o 5 2
./lib/libc/obj-ack/getsigset.o 1 1
./lib/libhgfs/obj-ack/backdoor.o 3 0
./lib/libsys/obj-ack/fkey_ctl.o 1 1
./commands/elle/eefd.o 18 28
./drivers/fxp/fxp.o 1 55
./servers/is/dmp_rs.o 3 2
./commands/yacc/main.o 45 30
./commands/yacc/closure.o 6 11
./servers/pm/utility.o 10 9
./lib/libsys/obj-ack/sys_vtimer.o 1 1
./lib/libc/obj-ack/wcscspn.o 1 1
./commands/talkd/finduser.o 1 6
./lib/libc/obj-ack/ferror.o 1 0
./lib/ack/libe/obj-ack/em_ror.o 1 2
./lib/libc/obj-ack/memset.o 1 0
./commands/less/less/mark.o 7 12
./lib/libc/obj-ack/select.o 1 1
./lib/ack/libe/obj-ack/em_print.o 3 1
./lib/libc/obj-ack/wcslcat.o 1 2
./lib/libc/obj-ack/fdopen.o 1 4
./commands/autil/rd_bytes.o 1 2
./lib/libc/obj-ack/strsep.o 1 1
./lib/libc/obj-ack/wcscat.o 1 1
./lib/libc/obj-ack/wcscasecmp.o 1 2
./lib/libsys/obj-ack/sys_statectl.o 1 1
./commands/mdocml/mdoc_strings.o 4 3
./drivers/pci/pci.o 25 22
./lib/libc/obj-ack/strtok_r.o 1 0
./lib/libc/obj-ack/sigsuspend.o 1 1
./commands/eject/eject.o 2 7
./commands/aal/sprint.o 1 1
./lib/libc/obj-ack/chroot.o 1 1
./lib/libc/obj-ack/getservent.o 4 6
./commands/mdocml/mdoc_validate.o 3 15
./lib/libc/obj-ack/_sigreturn.o 1 3
./commands/pkg_install/lib/license.o 5 14
./commands/cawf/error.o 2 9
./commands/slip/slip.o 1 17
./commands/tar/pathmatch.o 1 2
./commands/advent/vocab.o 2 1
./commands/tar/subst.o 3 14
./lib/ack/libe/obj-ack/em_nop.o 1 3
./commands/intr/intr.o 1 15
./lib/libc/obj-ack/fpathconf.o 1 1
./commands/yacc/symtab.o 7 6
./lib/libc/obj-ack/_fstatvfs.o 1 1
./lib/libc/obj-ack/sleep.o 1 1
./commands/aal/system.o 2 0
./lib/libc/obj-ack/configfile.o 4 23
./commands/ash/expr.o 1 20
./kernel/do_runctl.o 6 5
./commands/lex/ecs.o 4 5
./lib/libcurses/obj-ack/initscr.o 1 10
./lib/libc/obj-ack/_memmove.o 2 0
./lib/libutil/obj-ack/md5hl.o 3 9
./lib/ack/libe/obj-ack/em_exg.o 1 0
./commands/mdocml/mandoc.o 8 13
./lib/libc/obj-ack/asprintf.o 2 4
./lib/libc/obj-ack/printf.o 1 2
./commands/tar/bsdtar.o 3 42
./lib/libsys/obj-ack/pci_attr_r32.o 1 3
./lib/libc/obj-ack/setgid.o 2 2
./kernel/io_inw.o 1 0
./lib/libc/obj-ack/lock.o 3 10
./commands/pkg_install/add/main.o 14 27
./lib/libsys/obj-ack/tickdelay.o 1 2
./lib/libc/obj-ack/_getegid.o 1 1
./lib/libarchive/obj-ack/archive_write_set_format_pax.o 2 70
./commands/lex/parse.o 50 68
./commands/shar/shar.o 1 9
./commands/pax/tables.o 21 24
./commands/swapfs/swapfs.o 1 21
./lib/libc/obj-ack/closedir.o 1 1
./commands/elle/eehelp.o 1 20
./lib/libc/obj-ack/ethera2n.o 1 1
./lib/libc/obj-ack/ucontext.o 3 4
./lib/libsys/obj-ack/vm_notify_sig.o 1 1
./lib/libc/obj-ack/clearerr.o 1 0
./lib/libc/obj-ack/towlower.o 1 1
./lib/libc/obj-ack/wcsrchr.o 1 1
./commands/ping/ping.o 2 16
./lib/libc/obj-ack/_execlp.o 1 1
./lib/libsys/obj-ack/sys_in.o 1 1
./drivers/dpeth/ne.o 1 6
./commands/swifi/db_access.o 2 1
./commands/tail/tail.o 4 22
./servers/ext2/super.o 5 16
./lib/ack/libfp/obj-ack/add_ext.o 1 5
./lib/libc/obj-ack/getpid.o 1 1
./servers/pfs/inode.o 9 14
./servers/inet/clock.o 9 6
./kernel/do_sysctl.o 6 8
./lib/libc/obj-ack/strcmp.o 1 1
./lib/libutil/obj-ack/md5c.o 3 3
./servers/mfs/inode.o 9 21
./lib/libc/obj-ack/etherh2n.o 1 5
./boot/bootimage.o 23 56
./commands/yacc/reader.o 5 84
