#filename inlinks outlinks
./arch/x86/kernel/ptrace.o 42 52
./drivers/hid/hid-roccat-ryos.o 37 19
./drivers/staging/lustre/lustre/ptlrpc/service.o 46 140
./drivers/net/wireless/ath/ath9k/link.o 11 36
./kernel/tsacct.o 6 13
./drivers/media/rc/imon.o 26 62
./drivers/net/wireless/rtlwifi/rtl8192de/led.o 4 1
./drivers/char/hw_random/amd-rng.o 8 14
./drivers/net/ethernet/mellanox/mlx4/reset.o 1 13
./net/rose/rose.o 113 109
./fs/coda/coda.mod.o 0 2
./drivers/misc/vmw_vmci/vmw_vmci.o 139 79
./ipc/built-in.o 232 193
./drivers/net/wireless/b43/tables_nphy.o 10 5
./net/ipv4/tcp_hybla.mod.o 0 2
./arch/x86/crypto/sha256-ssse3.o 23 13
./drivers/gpu/drm/nouveau/core/subdev/fb/ramnv49.o 1 9
./drivers/char/tpm/tpm_i2c_nuvoton.o 18 31
./drivers/base/regmap/regcache.o 17 24
./fs/ubifs/master.o 2 15
./drivers/media/dvb-frontends/si2165.o 12 15
./drivers/media/pci/bt8xx/bt878.o 12 28
./drivers/net/wireless/iwlwifi/iwl-7000.o 0 0
./lib/percpu_counter.o 10 12
./fs/proc/built-in.o 390 343
./net/netfilter/xt_rateest.mod.o 0 2
./lib/clz_ctz.o 0 0
./drivers/media/usb/gspca/gspca_stk1135.o 28 17
./drivers/message/i2o/config-osm.o 13 40
./net/llc/llc2.o 257 90
./kernel/user_namespace.o 32 27
./virt/kvm/async_pf.o 8 23
./arch/x86/lib/copy_user_nocache_64.o 1 1
./net/batman-adv/batman-adv.mod.o 0 2
./drivers/gpu/drm/i915/intel_dsi_cmd.o 10 9
./drivers/scsi/ips.o 80 59
./drivers/net/wireless/orinoco/orinoco_plx.o 10 32
./drivers/usb/host/uhci-hcd.mod.o 0 2
./fs/jfs/jfs_unicode.o 2 4
./net/wireless/wext-compat.o 31 56
./net/ipv6/netfilter/ip6t_hbh.o 6 7
./drivers/platform/x86/panasonic-laptop.mod.o 0 2
./drivers/infiniband/core/device.o 24 31
./fs/fscache/main.o 6 25
./drivers/gpu/drm/gma500/cdv_intel_dp.o 30 44
./drivers/gpu/drm/radeon/radeon_drv.o 14 77
./net/core/netevent.o 3 4
./fs/jfs/jfs_umount.o 2 10
./drivers/hwmon/via-cputemp.o 13 36
./drivers/gpu/drm/nouveau/core/subdev/timer/nv04.o 9 10
./kernel/power/poweroff.o 4 7
./net/sunrpc/xprtrdma/transport.o 17 58
./crypto/lzo.o 7 9
./net/ipv6/netfilter/nf_conntrack_l3proto_ipv6.o 18 39
./drivers/net/wireless/rt2x00/rt2x00usb.mod.o 0 0
./drivers/media/rc/keymaps/rc-ati-x10.o 4 2
./net/tipc/name_table.o 16 29
./drivers/media/pci/saa7134/saa7134-ts.o 13 28
./fs/ocfs2/ocfs2_stack_o2cb.o 19 28
./drivers/pcmcia/ds.o 45 62
./kernel/time/tick-oneshot.o 6 10
./drivers/net/wireless/rtlwifi/regd.o 5 4
./drivers/gpu/drm/nouveau/nvif/client.o 8 9
./drivers/thunderbolt/thunderbolt.mod.o 0 2
