Id;Label
6798;battery.mod.o
6346;qos.o
4195;advantechwdt.o
12729;ak4117.o
7067;vdso-image-x32.o
2584;cdv_intel_crt.o
7262;ip_set_hash_ipmark.mod.o
5510;af_alg.mod.o
5092;wm97xx-core.o
4067;ipath_fs.o
2014;qxl_fb.o
5243;ah.o
11491;ip_vs_sh.o
10181;netport.o
7488;jump_label.o
2131;ast_post.o
6196;efi.o
12766;nfsxdr.o
10754;cb710.o
916;centaur.o
10197;a20.o
3712;net1080.mod.o
10552;winbond-840.mod.o
10317;i40e.o
890;amd_early.o
10748;adm1026.o
4039;spectrum_cs.mod.o
11250;ar7part.o
2223;nr_in.o
10438;kcore.o
4556;lapb_in.o
6753;sn9c2028.o
12419;vpci.o
10992;pata_ninja32.mod.o
2667;efivarfs.o
8321;megaraid_sas_fusion.o
2936;wacom_w8001.o
448;pata_rdc.mod.o
6844;hyperv-keyboard.mod.o
1257;gspca_t613.mod.o
365;arkfb.o
1443;compress.o
11078;skge.o
2812;caps.o
385;ip_vs_ctl.o
8990;hid-logitech.o
2696;core.o
11008;nvf0.o
8562;via-rhine.o
3379;rtl871x_cmd.o
8919;rc-ati-x10.mod.o
9742;irlan.mod.o
3351;sch_drr.mod.o
12394;cpufreq_conservative.mod.o
4699;dvb-usb-cinergyT2.mod.o
3387;ulist.o
2844;nf_nat.o
5055;scsi_dh.mod.o
4339;igb.mod.o
11442;dma.o
4450;amdtopology.o
12212;ar7part.mod.o
12287;pata_atp867x.mod.o
3753;base.o
1824;via-velocity.o
8594;xt_length.mod.o
7810;baycom_par.o
2621;cxgb4i.mod.o
1474;nouveau_bios.o
3133;af_irda.o
10262;ttm.mod.o
3147;openvswitch.mod.o
7749;lapb_timer.o
5555;stats.o
4481;amp.o
3949;rtl871x_eeprom.o
5188;rscreate.o
4678;lapb_subr.o
10227;vmwgfx_dmabuf.o
9194;mkiss.mod.o
4438;tx.o
5202;saa7134-vbi.o
13221;em28xx-vbi.o
12253;rc-em-terratec.o
1237;security.o
8689;expfs.o
9340;mac-centeuro.o
10339;nls_koi8-r.mod.o
8945;nsprepkg.o
6708;snd-mpu401-uart.o
9910;pmcraid.o
11554;esas2r_vda.o
12810;drxd_hard.o
2001;usb-serial-simple.mod.o
335;lock.o
8858;lpfc_scsi.o
8176;vlsi_ir.mod.o
9966;processor_idle.o
1118;rfkill.o
6513;nvm.o
4491;hci_event.o
6880;mtdswap.mod.o
7549;af_bluetooth.o
12165;lz4hc_compress.o
12499;broadcom.mod.o
7965;tridentfb.mod.o
3590;pllnva3.o
3956;sysctl_binary.o
11350;xfs_file.o
2413;rtsx_pcr.o
11973;xfs_dir2_data.o
4105;rc-digittrade.mod.o
4219;anubis.o
9696;thunderbolt.o
6903;warrior.o
6704;em28xx-dvb.mod.o
2115;shark2.mod.o
3576;direct-io.o
9175;ath9k_common.o
1005;sym_hipd.o
7329;drm_dp_helper.o
5146;crtc.o
6228;lec.mod.o
7298;nvc0.o
8003;acpi_ipmi.mod.o
855;hid-microsoft.o
