Source;Target;Label;Weight
274;762;__errno_location;1
274;854;fclose;1
274;533;fgets;1
274;1034;strchr;1
274;635;_pthread_cleanup_pop;1
1196;502;__vm_unlock;1
1196;502;__vm_lock;1
1196;699;__wait;1
880;577;__syscall_ret;1
981;1093;__tanl;1
981;790;__rem_pio2l;1
262;396;strlen;1
37;396;strlen;1
37;859;strlcpy;1
37;1116;strnlen;1
639;1193;__floatscan;1
639;864;__shlim;1
780;1268;copysign;1
1204;1034;strchr;1
1210;612;getline;1
1210;274;__parsespent;1
550;577;__syscall_ret;1
164;577;__syscall_ret;1
246;231;memchr;1
246;0;__uflow;1
246;762;__errno_location;1
246;1118;realloc;1
246;487;__unlockfile;1
246;1248;memcpy;1
246;487;__lockfile;1
543;814;__syscall_cp;1
573;577;__syscall_ret;1
873;347;isblank;1
807;577;__syscall_ret;1
266;762;__errno_location;1
266;546;__unlock;1
266;781;readdir;1
266;1248;memcpy;1
266;546;__lock;1
772;577;__syscall_ret;1
909;577;__syscall_ret;1
359;577;__syscall_ret;1
1143;790;__rem_pio2l;1
1143;1025;__cosl;1
1143;549;__sinl;1
468;223;ctanh;1
1137;825;__rem_pio2_large;1
1176;577;__syscall_ret;1
186;620;_Exit;1
63;403;wcschr;1
713;1248;memcpy;1
860;1222;ftrylockfile;1
860;699;__wait;1
486;814;__syscall_cp;1
486;577;__syscall_ret;1
278;0;__uflow;1
1102;244;memcmp;1
490;643;__stdio_write;1
1005;733;__ofl_lock;1
1005;487;__lockfile;1
1224;995;shm_unlink;1
941;412;cabsf;1
941;489;logf;1
941;452;cargf;1
1031;396;strlen;1
1031;762;__errno_location;1
892;577;__syscall_ret;1
584;814;__syscall_cp;1
584;577;__syscall_ret;1
242;908;calloc;1
242;427;fstat;1
242;762;__errno_location;1
242;803;fcntl;1
1066;577;__syscall_ret;1
998;577;__syscall_ret;1
81;487;__lockfile;1
81;487;__unlockfile;1
859;396;strlen;1
332;263;__pthread_testcancel;1
332;1088;__pthread_setcancelstate;1
332;1007;__timedwait_cp;1
332;618;__pthread_mutex_unlock;1
332;699;__wait;1
945;577;__syscall_ret;1
735;243;isatty;1
735;675;__procfdname;1
735;762;__errno_location;1
735;596;readlink;1
267;1214;main;1
267;401;__libc_start_main;1
260;1118;free;1
260;612;getline;1
260;754;ferror;1
260;1034;strchr;1
260;762;__errno_location;1
832;761;__lctrans_cur;1
671;814;__syscall_cp;1
671;577;__syscall_ret;1
142;577;__syscall_ret;1
156;577;__syscall_ret;1
417;577;__syscall_ret;1
417;854;fclose;1
147;546;__unlock;1
147;546;__lock;1
686;403;wcschr;1
1256;902;__expo2f;1
1256;553;expm1f;1
105;396;strlen;1
105;847;strcmp;1
1027;1026;fchmodat;1
1123;577;__syscall_ret;1
616;577;__syscall_ret;1
523;577;__syscall_ret;1
617;577;__syscall_ret;1
394;577;__syscall_ret;1
411;577;__syscall_ret;1
623;403;wcschr;1
623;757;wcslen;1
803;577;__syscall_ret;1
803;814;__syscall_cp;1
1261;379;__pthread_once;1
640;159;vswprintf;1
669;546;__unlock;1
669;546;__lock;1
669;1118;malloc;1
301;495;__cosdf;1
301;1137;__rem_pio2f;1
301;971;__sindf;1
221;546;__unlock;1
221;546;__lock;1
1267;548;__tan;1
1267;217;__rem_pio2;1
1039;577;__syscall_ret;1
771;577;__syscall_ret;1
324;577;__syscall_ret;1
1162;639;strtod;1
138;577;__syscall_ret;1
642;33;__rtnetlink_enumerate;1
642;1248;memcpy;1
642;1118;free;1
642;908;calloc;1
642;777;memset;1
921;789;csqrtl;1
921;666;clogl;1
474;604;hypotl;1
545;577;__syscall_ret;1
109;577;__syscall_ret;1
88;704;__dladdr;1
1225;487;__unlockfile;1
1225;487;__lockfile;1
502;699;__wait;1
597;577;__syscall_ret;1
380;577;__syscall_ret;1
1111;551;__restore_sigs;1
1111;577;__syscall_ret;1
1111;551;__block_all_sigs;1
1270;244;memcmp;1
118;290;memmove;1
282;388;fmemopen;1
282;612;getline;1
282;854;fclose;1
282;1180;fopen;1
211;120;__rand48_step;1
867;486;mq_timedreceive;1
1258;797;j1;1
1258;241;y0;1
1258;944;fabs;1
1258;253;sin;1
1258;865;sqrt;1
1258;774;log;1
1258;241;j0;1
1258;200;cos;1
1258;797;y1;1
936;761;__lctrans_cur;1
290;1248;memcpy;1
431;944;fabs;1
431;353;scalbn;1
431;865;sqrt;1
504;509;gethostbyname2;1
50;693;strncmp;1
50;1034;strchr;1
50;396;strlen;1
899;577;__syscall_ret;1
1012;577;__syscall_ret;1
680;577;__syscall_ret;1
594;507;ioctl;1
24;971;__sindf;1
24;495;__cosdf;1
24;1137;__rem_pio2f;1
850;1091;getrlimit;1
850;528;setrlimit;1
184;1131;execv;1
565;650;fflush;1
649;762;__errno_location;1
526;188;pthread_rwlock_tryrdlock;1
526;1007;__timedwait;1
272;762;__errno_location;1
272;836;__tm_to_secs;1
272;339;__secs_to_tm;1
452;295;atan2f;1
416;577;__syscall_ret;1
416;777;memset;1
416;849;__stdio_seek;1
416;892;__stdio_close;1
416;56;__stdio_read;1
538;1068;wctype;1
538;1274;mbtowc;1
538;1211;towlower;1
538;1068;iswctype;1
538;1211;towupper;1
538;1248;memcpy;1
538;1116;strnlen;1
848;1227;setitimer;1
269;762;__errno_location;1
269;814;__syscall_cp;1
269;577;__syscall_ret;1
269;1038;accept;1
815;303;longjmp;1
862;849;__stdio_seek;1
862;892;__stdio_close;1
862;490;__stdout_write;1
980;581;ctanhf;1
755;396;strlen;1
755;533;fgets;1
3;577;__syscall_ret;1
494;577;__syscall_ret;1
381;1274;mbtowc;1
492;553;expm1f;1
459;871;catan;1
799;1140;cexp;1
418;577;__syscall_ret;1
1050;255;__mkostemps;1
233;1217;mbrtowc;1
520;762;__errno_location;1
520;577;__syscall_ret;1
922;323;utimensat;1
606;810;vfscanf;1
961;339;__secs_to_tm;1
961;979;__secs_to_zone;1
961;762;__errno_location;1
961;836;__tm_to_secs;1
710;577;__syscall_ret;1
1182;704;__dlinfo;1
444;551;__restore_sigs;1
444;699;__wait;1
444;546;__lock;1
444;502;__vm_wait;1
444;502;__vm_lock;1
444;502;__vm_unlock;1
444;551;__block_app_sigs;1
444;186;exit;1
444;762;__errno_location;1
444;733;__ofl_lock;1
444;520;__mmap;1
444;546;__unlock;1
444;621;__munmap;1
444;551;__block_all_sigs;1
444;590;__copy_tls;1
444;471;__mprotect;1
444;733;__ofl_unlock;1
444;831;__unmapself;1
444;514;__clone;1
444;777;memset;1
1109;202;snprintf;1
1109;487;__unlockfile;1
1109;1225;fwide;1
1109;487;__lockfile;1
1109;606;fscanf;1
1109;1118;free;1
1109;1252;wctomb;1
1109;1118;realloc;1
1109;1118;malloc;1
1109;248;getwc;1
1109;365;ungetwc;1
1109;686;iswspace;1
82;577;__syscall_ret;1
476;553;exp2l;1
476;882;modfl;1
476;181;powl;1
111;814;__syscall_cp;1
111;577;__syscall_ret;1
527;847;strcmp;1
752;1248;memcpy;1
752;762;__errno_location;1
752;440;vfprintf;1
277;965;roundl;1
950;1225;fwide;1
950;487;__lockfile;1
950;442;mbsinit;1
950;1217;mbrtowc;1
950;487;__unlockfile;1
950;762;__errno_location;1
950;0;__uflow;1
1161;577;__syscall_ret;1
1161;323;utimensat;1
1017;577;__syscall_ret;1
1017;814;__syscall_cp;1
820;577;__syscall_ret;1
160;1121;nanosleep;1
947;605;__posix_spawnx;1
947;395;__execvpe;1
782;440;vfprintf;1
1054;1101;__randname;1
1054;396;strlen;1
1054;762;__errno_location;1
1054;1248;memcpy;1
1200;762;__errno_location;1
1200;1118;realloc;1
1200;244;memcmp;1
1200;1118;malloc;1
1200;33;__rtnetlink_enumerate;1
1200;1248;memcpy;1
1200;1118;free;1
1200;777;memset;1
471;577;__syscall_ret;1
473;908;calloc;1
473;847;strcmp;1
473;1118;free;1
858;1117;getnameinfo;1
858;847;strcmp;1
825;353;scalbn;1
825;16;floor;1
1055;577;__syscall_ret;1
1250;320;__setxid;1
942;762;__errno_location;1
942;1101;__randname;1
942;98;stat;1
942;396;strlen;1
942;244;memcmp;1
1193;864;__shlim;1
1193;762;__errno_location;1
1193;336;scalbnl;1
1193;443;fmodl;1
1193;353;scalbn;1
1193;944;fabs;1
1193;864;__shgetc;1
1193;955;copysignl;1
853;1118;malloc;1
853;1118;free;1
